Graph_q4
Time (Seconds),q4 (Degrees),q4_dot (Degrees/Seconds)
222.550003,-89.999641,-0.000546
222.600006,-89.999657,-0.000273
222.650009,-89.999641,0.000273
222.699997,-89.999641,0.000000
222.750000,-89.999641,0.000000
222.800003,-89.999657,-0.000273
222.850006,-89.999641,0.000273
222.900009,-89.999626,0.000273
222.949997,-89.999641,-0.000273
223.000000,-89.999672,-0.000546
223.050003,-89.999672,0.000000
223.100006,-89.999641,0.000546
223.150009,-89.999611,0.000546
223.199997,-89.999626,-0.000273
223.250000,-89.999657,-0.000546
223.300003,-89.999657,0.000000
223.350006,-89.999641,0.000273
223.400009,-89.999641,0.000000
223.449997,-89.999641,0.000000
223.500000,-89.999657,-0.000273
223.550003,-89.999657,0.000000
223.600006,-89.999641,0.000273
223.650009,-89.999657,-0.000273
223.699997,-89.999641,0.000273
223.750000,-89.999626,0.000273
223.800003,-89.999626,0.000000
223.850006,-89.999641,-0.000273
223.900009,-89.999641,0.000000
223.949997,-89.999611,0.000546
224.000000,-89.999657,-0.000820
224.050003,-89.999641,0.000273
224.100006,-89.999641,0.000000
224.150009,-89.999657,-0.000273
224.199997,-89.999626,0.000546
224.250000,-89.999626,0.000000
224.300003,-89.999626,0.000000
224.350006,-89.999657,-0.000546
224.400009,-89.999657,0.000000
224.449997,-89.999641,0.000273
224.500000,-89.999657,-0.000273
224.550003,-89.999657,0.000000
224.600006,-89.999657,0.000000
224.650009,-89.999641,0.000273
224.699997,-89.999657,-0.000273
224.750000,-89.999641,0.000273
224.800003,-89.999641,0.000000
224.850006,-89.999641,0.000000
224.900009,-89.999641,0.000000
224.949997,-89.999641,0.000000
225.000000,-89.999657,-0.000273
225.050003,-89.999657,0.000000
225.100006,-89.999657,0.000000
225.150009,-89.999641,0.000273
225.199997,-89.999611,0.000546
225.250000,-89.999611,0.000000
225.300003,-89.999657,-0.000820
225.350006,-89.999672,-0.000273
225.400009,-89.999657,0.000273
225.449997,-89.999641,0.000273
225.500000,-89.999641,0.000000
225.550003,-89.999657,-0.000273
225.600006,-89.999626,0.000546
225.650009,-89.999641,-0.000273
225.699997,-89.999641,0.000000
225.750000,-89.999657,-0.000273
225.800003,-89.999641,0.000273
225.850006,-89.999657,-0.000273
225.900009,-89.999626,0.000546
225.949997,-89.999626,0.000000
226.000000,-89.999641,-0.000273
226.050003,-89.999641,0.000000
226.100006,-89.999641,0.000000
226.150009,-89.999657,-0.000273
226.199997,-89.999641,0.000273
226.250000,-89.999641,0.000000
226.300003,-89.999641,0.000000
226.350006,-89.999657,-0.000273
226.400009,-89.999657,0.000000
226.449997,-89.999626,0.000546
226.500000,-89.999641,-0.000273
226.550003,-89.999657,-0.000273
226.600006,-89.999657,0.000000
226.650009,-89.999657,0.000000
226.699997,-89.999641,0.000273
226.750000,-89.999641,0.000000
226.800003,-89.999641,0.000000
226.850006,-89.999641,0.000000
226.900009,-89.999641,0.000000
226.949997,-89.999626,0.000273
227.000000,-89.999641,-0.000273
227.050003,-89.999657,-0.000273
227.100006,-89.999657,0.000000
227.150009,-89.999641,0.000273
227.199997,-89.999626,0.000273
227.250000,-89.999626,0.000000
227.300003,-89.999657,-0.000546
227.350006,-89.999641,0.000273
227.400009,-89.999657,-0.000273
227.449997,-89.999657,0.000000
227.500000,-89.999641,0.000273
227.550003,-89.999641,0.000000
227.600006,-89.999657,-0.000273
227.650009,-89.999657,0.000000
227.699997,-89.999641,0.000273
227.750000,-89.999641,0.000000
227.800003,-89.999641,0.000000
227.850006,-89.999641,0.000000
227.900009,-89.999641,0.000000
227.949997,-89.999657,-0.000273

