Graph_q6
Time (Seconds),q6 (Degrees),q6_dot (Degrees/Seconds)
221.400009,-7.036078,24.320118
221.449997,-5.908606,22.549459
221.500000,-4.877165,20.628811
221.550003,-3.944311,18.657072
221.600006,-3.110974,16.666754
221.650009,-2.377466,14.670154
221.699997,-1.743925,12.670820
221.750000,-1.210378,10.670941
221.800003,-0.776784,8.671882
221.850006,-0.443197,6.671729
221.900009,-0.209619,4.671576
221.949997,-0.076034,2.671697
222.000000,-0.026487,0.990924
222.050003,-0.009303,0.343695
222.100006,-0.003251,0.121031
222.150009,-0.001147,0.042074
222.199997,-0.000396,0.015026
222.250000,-0.000137,0.005191
222.300003,-0.000055,0.001639
222.350006,-0.000055,0.000000
222.400009,-0.000055,0.000000
222.449997,-0.000055,0.000000
222.500000,-0.000055,0.000000
222.550003,-0.000055,0.000000
222.600006,-0.000055,0.000000
222.650009,-0.000055,0.000000
222.699997,-0.000055,0.000000
222.750000,-0.000055,0.000000
222.800003,-0.000055,0.000000
222.850006,-0.000055,0.000000
222.900009,-0.000055,0.000000
222.949997,-0.000055,0.000000
223.000000,-0.000041,0.000273
223.050003,-0.000041,0.000000
223.100006,-0.000041,0.000000
223.150009,-0.000041,0.000000
223.199997,-0.000041,0.000000
223.250000,-0.000041,0.000000
223.300003,-0.000041,0.000000
223.350006,-0.000041,0.000000
223.400009,-0.000041,0.000000
223.449997,-0.000041,0.000000
223.500000,-0.000041,0.000000
223.550003,-0.000041,0.000000
223.600006,-0.000041,0.000000
223.650009,-0.000041,0.000000
223.699997,-0.000041,0.000000
223.750000,-0.000041,0.000000
223.800003,-0.000041,0.000000
223.850006,-0.000041,0.000000
223.900009,-0.000041,0.000000
223.949997,-0.000041,0.000000
224.000000,-0.000041,0.000000
224.050003,-0.000041,0.000000
224.100006,-0.000041,0.000000
224.150009,-0.000041,0.000000
224.199997,-0.000041,0.000000
224.250000,-0.000041,0.000000
224.300003,-0.000041,0.000000
224.350006,-0.000041,0.000000
224.400009,-0.000041,0.000000
224.449997,-0.000041,0.000000
224.500000,-0.000041,0.000000
224.550003,-0.000041,0.000000
224.600006,-0.000041,0.000000
224.650009,-0.000041,0.000000
224.699997,-0.000041,0.000000
224.750000,-0.000041,0.000000
224.800003,-0.000041,0.000000
224.850006,-0.000041,0.000000
224.900009,-0.000041,0.000000
224.949997,-0.000041,0.000000
225.000000,-0.000041,0.000000
225.050003,-0.000041,0.000000
225.100006,-0.000041,0.000000
225.150009,-0.000041,0.000000
225.199997,-0.000041,0.000000
225.250000,-0.000041,0.000000
225.300003,-0.000041,0.000000
225.350006,-0.000041,0.000000
225.400009,-0.000041,0.000000
225.449997,-0.000041,0.000000
225.500000,-0.000041,0.000000
225.550003,-0.000041,0.000000
225.600006,-0.000041,0.000000
225.650009,-0.000041,0.000000
225.699997,-0.000041,0.000000
225.750000,-0.000041,0.000000
225.800003,-0.000041,0.000000
225.850006,-0.000041,0.000000
225.900009,-0.000041,0.000000
225.949997,-0.000041,0.000000
226.000000,-0.000041,0.000000
226.050003,-0.000041,0.000000
226.100006,-0.000041,0.000000
226.150009,-0.000041,0.000000
226.199997,-0.000041,0.000000
226.250000,-0.000041,0.000000
226.300003,-0.000041,0.000000
226.350006,-0.000041,0.000000
226.400009,-0.000041,0.000000
226.449997,-0.000041,0.000000
226.500000,-0.000041,0.000000
226.550003,-0.000041,0.000000
226.600006,-0.000041,0.000000
226.650009,-0.000041,0.000000
226.699997,-0.000041,0.000000
226.750000,-0.000041,0.000000
226.800003,-0.000041,0.000000
226.850006,-0.000041,0.000000
226.900009,-0.000041,0.000000
226.949997,-0.000041,0.000000
227.000000,-0.000041,0.000000
227.050003,-0.000041,0.000000
227.100006,-0.000041,0.000000
227.150009,-0.000041,0.000000
227.199997,-0.000041,0.000000
227.250000,-0.000041,0.000000
227.300003,-0.000041,0.000000
227.350006,-0.000041,0.000000
227.400009,-0.000041,0.000000
227.449997,-0.000041,0.000000
227.500000,-0.000041,0.000000
227.550003,-0.000041,0.000000
227.600006,-0.000041,0.000000
227.650009,-0.000041,0.000000
227.699997,-0.000041,0.000000
227.750000,-0.000041,0.000000
227.800003,-0.000041,0.000000
227.850006,-0.000041,0.000000
227.900009,-0.000041,0.000000
227.949997,-0.000041,0.000000

