Graph
Time (Seconds),q1 (Degrees),q1_dot (Degrees/Seconds)
220.850006,-2.912898,2.775516
220.900009,-2.783452,2.588915
220.949997,-2.653925,2.590554
221.000000,-2.523728,2.603941
221.050003,-2.393066,2.613230
221.100006,-2.261339,2.634541
221.150009,-2.129585,2.635087
221.199997,-1.997653,2.638639
221.250000,-1.866254,2.627984
221.300003,-1.734663,2.631809
221.350006,-1.603114,2.630989
221.400009,-1.471414,2.633994
221.449997,-1.339550,2.637273
221.500000,-1.207373,2.643556
221.550003,-1.075236,2.642737
221.600006,-0.943755,2.629623
221.650009,-0.812287,2.629350
221.699997,-0.680820,2.629350
221.750000,-0.549284,2.630716
221.800003,-0.417570,2.634267
221.850006,-0.286117,2.629076
221.900009,-0.154772,2.626891
221.949997,-0.058207,1.931304
222.000000,-0.022130,0.721541
222.050003,-0.008907,0.264465
222.100006,-0.003497,0.108190
222.150009,-0.001598,0.037976
222.199997,-0.000997,0.012021
222.250000,-0.000874,0.002459
222.300003,-0.000765,0.002186
222.350006,-0.000656,0.002186
222.400009,-0.000628,0.000546
222.449997,-0.000601,0.000546
222.500000,-0.000546,0.001093
222.550003,-0.000615,-0.001366
222.600006,-0.000587,0.000546
222.650009,-0.000574,0.000273
222.699997,-0.000546,0.000546
222.750000,-0.000615,-0.001366
222.800003,-0.000656,-0.000820
222.850006,-0.000697,-0.000820
222.900009,-0.000656,0.000820
222.949997,-0.000656,0.000000
223.000000,-0.000656,0.000000
223.050003,-0.000587,0.001366
223.100006,-0.000601,-0.000273
223.150009,-0.000628,-0.000546
223.199997,-0.000642,-0.000273
223.250000,-0.000656,-0.000273
223.300003,-0.000656,0.000000
223.350006,-0.000683,-0.000546
223.400009,-0.000642,0.000820
223.449997,-0.000615,0.000546
223.500000,-0.000642,-0.000546
223.550003,-0.000738,-0.001912
223.600006,-0.000656,0.001639
223.650009,-0.000683,-0.000546
223.699997,-0.000615,0.001366
223.750000,-0.000642,-0.000546
223.800003,-0.000628,0.000273
223.850006,-0.000724,-0.001912
223.900009,-0.000765,-0.000820
223.949997,-0.000683,0.001639
224.000000,-0.000710,-0.000546
224.050003,-0.000697,0.000273
224.100006,-0.000669,0.000546
224.150009,-0.000738,-0.001366
224.199997,-0.000697,0.000820
224.250000,-0.000697,0.000000
224.300003,-0.000683,0.000273
224.350006,-0.000669,0.000273
224.400009,-0.000765,-0.001912
224.449997,-0.000656,0.002186
224.500000,-0.000587,0.001366
224.550003,-0.000533,0.001093
224.600006,-0.000587,-0.001093
224.650009,-0.000574,0.000273
224.699997,-0.000683,-0.002186
224.750000,-0.000546,0.002732
224.800003,-0.000574,-0.000546
224.850006,-0.000642,-0.001366
224.900009,-0.000642,0.000000
224.949997,-0.000546,0.001912
225.000000,-0.000587,-0.000820
225.050003,-0.000587,0.000000
225.100006,-0.000546,0.000820
225.150009,-0.000574,-0.000546
225.199997,-0.000615,-0.000820
225.250000,-0.000587,0.000546
225.300003,-0.000560,0.000546
225.350006,-0.000628,-0.001366
225.400009,-0.000601,0.000546
225.449997,-0.000587,0.000273
225.500000,-0.000574,0.000273
225.550003,-0.000656,-0.001639
225.600006,-0.000656,0.000000
225.650009,-0.000615,0.000820
225.699997,-0.000669,-0.001093
225.750000,-0.000710,-0.000820
225.800003,-0.000710,0.000000
225.850006,-0.000697,0.000273
225.900009,-0.000697,0.000000
225.949997,-0.000656,0.000820
226.000000,-0.000697,-0.000820
226.050003,-0.000683,0.000273
226.100006,-0.000560,0.002459
226.150009,-0.000519,0.000820
226.199997,-0.000519,0.000000
226.250000,-0.000615,-0.001912
226.300003,-0.000560,0.001093
226.350006,-0.000464,0.001912
226.400009,-0.000533,-0.001366
226.449997,-0.000478,0.001093
226.500000,-0.000628,-0.003005
226.550003,-0.000738,-0.002186
226.600006,-0.000656,0.001639
226.650009,-0.000683,-0.000546
226.699997,-0.000697,-0.000273
226.750000,-0.000683,0.000273
226.800003,-0.000533,0.003005
226.850006,-0.000546,-0.000273
226.900009,-0.000587,-0.000820
226.949997,-0.000546,0.000820
227.000000,-0.000546,0.000000
227.050003,-0.000546,0.000000
227.100006,-0.000574,-0.000546
227.150009,-0.000519,0.001093
227.199997,-0.000560,-0.000820
227.250000,-0.000546,0.000273
227.300003,-0.000587,-0.000820
227.350006,-0.000464,0.002459
227.400009,-0.000519,-0.001093
227.449997,-0.000505,0.000273
227.500000,-0.000451,0.001093
227.550003,-0.000533,-0.001639
227.600006,-0.000451,0.001639
227.650009,-0.000519,-0.001366
227.699997,-0.000342,0.003552
227.750000,-0.000382,-0.000820
227.800003,-0.000396,-0.000273
227.850006,-0.000314,0.001639
227.900009,-0.000410,-0.001912
227.949997,-0.000437,-0.000546

