Graph_q2
Time (Seconds),q2 (Degrees),q2_dot (Degrees/Seconds)
220.150009,-96.512390,3.624645
220.199997,-96.331146,3.624918
220.250000,-96.149902,3.624918
220.300003,-95.968697,3.624098
220.350006,-95.787491,3.624098
220.400009,-95.606216,3.625464
220.449997,-95.424995,3.624372
220.500000,-95.243782,3.624372
220.550003,-95.062561,3.624372
220.600006,-94.881340,3.624372
220.650009,-94.700081,3.625191
220.699997,-94.518860,3.624372
220.750000,-94.337631,3.624645
220.800003,-94.156441,3.623825
220.850006,-93.975182,3.625191
220.900009,-93.793961,3.624372
220.949997,-93.612770,3.623825
221.000000,-93.431564,3.624098
221.050003,-93.250320,3.624918
221.100006,-93.069183,3.622732
221.150009,-92.888031,3.623006
221.199997,-92.706841,3.623825
221.250000,-92.525620,3.624372
221.300003,-92.344406,3.624372
221.350006,-92.163170,3.624645
221.400009,-91.981964,3.624098
221.449997,-91.800819,3.623006
221.500000,-91.619942,3.617542
221.550003,-91.439102,3.616722
221.600006,-91.257927,3.623552
221.650009,-91.076546,3.627650
221.699997,-90.895103,3.628743
221.750000,-90.713699,3.628196
221.800003,-90.532288,3.628196
221.850006,-90.350822,3.629289
221.900009,-90.177742,3.461540
221.949997,-90.064407,2.266803
222.000000,-90.021568,0.856779
222.050003,-90.007111,0.289054
222.100006,-90.002388,0.094530
222.150009,-90.000748,0.032785
222.199997,-90.000053,0.013934
222.250000,-89.999763,0.005737
222.300003,-89.999672,0.001912
222.350006,-89.999695,-0.000546
222.400009,-89.999695,0.000000
222.449997,-89.999672,0.000546
222.500000,-89.999657,0.000273
222.550003,-89.999672,-0.000273
222.600006,-89.999680,-0.000273
222.650009,-89.999672,0.000273
222.699997,-89.999672,0.000000
222.750000,-89.999672,0.000000
222.800003,-89.999672,0.000000
222.850006,-89.999657,0.000273
222.900009,-89.999657,0.000000
222.949997,-89.999672,-0.000273
223.000000,-89.999680,-0.000273
223.050003,-89.999680,0.000000
223.100006,-89.999672,0.000273
223.150009,-89.999626,0.000820
223.199997,-89.999657,-0.000546
223.250000,-89.999680,-0.000546
223.300003,-89.999680,0.000000
223.350006,-89.999672,0.000273
223.400009,-89.999657,0.000273
223.449997,-89.999672,-0.000273
223.500000,-89.999680,-0.000273
223.550003,-89.999672,0.000273
223.600006,-89.999672,0.000000
223.650009,-89.999672,0.000000
223.699997,-89.999672,0.000000
223.750000,-89.999641,0.000546
223.800003,-89.999641,0.000000
223.850006,-89.999672,-0.000546
223.900009,-89.999672,0.000000
223.949997,-89.999641,0.000546
224.000000,-89.999672,-0.000546
224.050003,-89.999672,0.000000
224.100006,-89.999672,0.000000
224.150009,-89.999672,0.000000
224.199997,-89.999657,0.000273
224.250000,-89.999657,0.000000
224.300003,-89.999657,0.000000
224.350006,-89.999672,-0.000273
224.400009,-89.999672,0.000000
224.449997,-89.999672,0.000000
224.500000,-89.999680,-0.000273
224.550003,-89.999680,0.000000
224.600006,-89.999672,0.000273
224.650009,-89.999657,0.000273
224.699997,-89.999672,-0.000273
224.750000,-89.999672,0.000000
224.800003,-89.999680,-0.000273
224.850006,-89.999657,0.000546
224.900009,-89.999657,0.000000
224.949997,-89.999672,-0.000273
225.000000,-89.999672,0.000000
225.050003,-89.999672,0.000000
225.100006,-89.999680,-0.000273
225.150009,-89.999672,0.000273
225.199997,-89.999626,0.000820
225.250000,-89.999626,0.000000
225.300003,-89.999680,-0.001093
225.350006,-89.999695,-0.000273
225.400009,-89.999672,0.000546
225.449997,-89.999657,0.000273
225.500000,-89.999657,0.000000
225.550003,-89.999672,-0.000273
225.600006,-89.999672,0.000000
225.650009,-89.999672,0.000000
225.699997,-89.999672,0.000000
225.750000,-89.999672,0.000000
225.800003,-89.999672,0.000000
225.850006,-89.999680,-0.000273
225.900009,-89.999672,0.000273
225.949997,-89.999641,0.000546
226.000000,-89.999657,-0.000273
226.050003,-89.999672,-0.000273
226.100006,-89.999672,0.000000
226.150009,-89.999672,0.000000
226.199997,-89.999657,0.000273
226.250000,-89.999657,0.000000
226.300003,-89.999672,-0.000273
226.350006,-89.999680,-0.000273
226.400009,-89.999680,0.000000
226.449997,-89.999657,0.000546
226.500000,-89.999657,0.000000
226.550003,-89.999672,-0.000273
226.600006,-89.999680,-0.000273
226.650009,-89.999680,0.000000
226.699997,-89.999672,0.000273
226.750000,-89.999657,0.000273
226.800003,-89.999657,0.000000
226.850006,-89.999680,-0.000546
226.900009,-89.999672,0.000273
226.949997,-89.999657,0.000273
227.000000,-89.999657,0.000000
227.050003,-89.999680,-0.000546
227.100006,-89.999680,0.000000
227.150009,-89.999657,0.000546
227.199997,-89.999641,0.000273
227.250000,-89.999657,-0.000273
227.300003,-89.999680,-0.000546
227.350006,-89.999672,0.000273
227.400009,-89.999672,0.000000
227.449997,-89.999672,0.000000
227.500000,-89.999657,0.000273
227.550003,-89.999672,-0.000273
227.600006,-89.999680,-0.000273
227.650009,-89.999680,0.000000
227.699997,-89.999672,0.000273
227.750000,-89.999680,-0.000273
227.800003,-89.999657,0.000546
227.850006,-89.999657,0.000000
227.900009,-89.999672,-0.000273
227.949997,-89.999672,0.000000

